categoryId,categoryName,categoryPath,categoryLevel,status,categoryMarginId,categoryMarginFloor,categoryMarginRecommended,brands,tradeStatus
29344,"bread boxes","2 → 2001 → 29341 → 10006 → 29344",5,Active,1335,12.43,26,[],Consumer
29347,"dry food dispensers","2 → 2001 → 29341 → 10006 → 29347",5,Active,1034,12.43,26,[],Consumer
29373,"food storage containers","2 → 2001 → 29341 → 10006 → 29373",5,Active,1316,12.43,26,[],Consumer
29345,"kitchen canisters and jars","2 → 2001 → 29341 → 10006 → 29345",5,Active,1208,12.43,26,[],Consumer
29348,"oil and vinegar dispensers","2 → 2001 → 29341 → 10006 → 29348",5,Active,1033,12.43,26,[],Consumer
10010,"kitchen cabinetry","2 → 2001 → 29341 → 10010",4,Active,1043,12.43,26,[],Consumer
10036,"kitchen drawer organizers","2 → 2001 → 29341 → 10036",4,Active,1038,12.43,26,[],Consumer
29361,"napkin holders","2 → 2001 → 29341 → 29361",4,Active,1044,12.43,26,[],Consumer
29349,"pantry and cabinet organizers","2 → 2001 → 29341 → 29349",4,Active,1041,12.43,26,[],Consumer
29351,"paper towel holders","2 → 2001 → 29341 → 29351",4,Active,1036,12.43,26,[],Consumer
10024,"pot racks and accessories","2 → 2001 → 29341 → 10024",4,Active,1035,12.43,26,[],Consumer
29352,"spice jars and spice racks","2 → 2001 → 29341 → 29352",4,Active,1047,12.43,26,[],Consumer
29353,"utensil holders and racks","2 → 2001 → 29341 → 29353",4,Active,1325,12.43,26,[],Consumer
10031,"wine racks","2 → 2001 → 29341 → 10031",4,Active,1039,12.43,26,[],Consumer
10033,"kitchen tools and gadgets","2 → 2001 → 10033",3,Active,699,10,26,[],Consumer
10301,"can openers","2 → 2001 → 10033 → 10301",4,Active,1405,12.68,26,[],Consumer
10302,"colanders and strainers","2 → 2001 → 10033 → 10302",4,Active,1003,12.68,26,[],Consumer
10303,"cooking utensils","2 → 2001 → 10033 → 10303",4,Active,,0,0,[],Consumer
29363,"cooking spoons","2 → 2001 → 10033 → 10303 → 29363",5,Active,1409,12.68,26,[],Consumer
29693,"cooking utensil sets","2 → 2001 → 10033 → 10303 → 29693",5,Active,1336,12.68,26,[],Consumer
29367,"kitchen tongs","2 → 2001 → 10033 → 10303 → 29367",5,Active,995,12.68,26,[],Consumer
29364,ladles,"2 → 2001 → 10033 → 10303 → 29364",5,Active,,0,0,[],Consumer
29366,"potato mashers","2 → 2001 → 10033 → 10303 → 29366",5,Active,,0,0,[],Consumer
29362,spatulas,"2 → 2001 → 10033 → 10303 → 29362",5,Active,1001,12.68,26,[],Consumer
29365,whisks,"2 → 2001 → 10033 → 10303 → 29365",5,Active,,0,0,[],Consumer
29564,"food slicers","2 → 2001 → 10033 → 29564",4,Active,1333,12.68,26,[],Consumer
10304,graters,"2 → 2001 → 10033 → 10304",4,Active,1389,12.68,26,[],Consumer
29372,"ice trays and molds","2 → 2001 → 10033 → 29372",4,Active,,0,0,[],Consumer
10310,"kitchen scales","2 → 2001 → 10033 → 10310",4,Active,1411,12.68,26,[],Consumer
29566,"kitchen thermometers","2 → 2001 → 10033 → 29566",4,Active,997,12.68,26,[],Consumer
29565,"kitchen timers","2 → 2001 → 10033 → 29565",4,Active,,0,0,[],Consumer
10306,mandolines,"2 → 2001 → 10033 → 10306",4,Active,,0,0,[],Consumer
10307,"measuring cups","2 → 2001 → 10033 → 10307",4,Active,1381,12.68,26,[],Consumer
29374,"measuring spoons","2 → 2001 → 10033 → 29374",4,Active,,0,0,[],Consumer
10300,"mixing bowls","2 → 2001 → 10033 → 10300",4,Active,1337,12.68,26,[],Consumer
29371,"peelers and corers","2 → 2001 → 10033 → 29371",4,Active,,0,0,[],Consumer
10309,"salt and pepper shakers and mills","2 → 2001 → 10033 → 10309",4,Active,996,12.68,26,[],Consumer
10311,"specialty kitchen tools","2 → 2001 → 10033 → 10311",4,Active,1391,12.68,26,[],Consumer
29375,basters,"2 → 2001 → 10033 → 10311 → 29375",5,Active,1419,12.68,26,[],Consumer
29382,"food mills","2 → 2001 → 10033 → 10311 → 29382",5,Active,,0,0,[],Consumer
29376,"garlic presses","2 → 2001 → 10033 → 10311 → 29376",5,Active,1002,12.68,26,[],Consumer
29378,"ice cream scoops","2 → 2001 → 10033 → 10311 → 29378",5,Active,999,12.68,26,[],Consumer
29379,"melon ballers","2 → 2001 → 10033 → 10311 → 29379",5,Active,,0,0,[],Consumer
29377,"mortar and pestle sets","2 → 2001 → 10033 → 10311 → 29377",5,Active,1382,12.68,26,[],Consumer
29384,"pasta makers and accessories","2 → 2001 → 10033 → 10311 → 29384",5,Active,1402,12.68,26,[],Consumer
29694,"pizza cutters","2 → 2001 → 10033 → 10311 → 29694",5,Active,1000,12.68,26,[],Consumer
29385,"pizza pans and stones","2 → 2001 → 10033 → 10311 → 29385",5,Active,998,12.68,26,[],Consumer
29380,"popsicle molds","2 → 2001 → 10033 → 10311 → 29380",5,Active,,0,0,[],Consumer
29383,"potato ricers","2 → 2001 → 10033 → 10311 → 29383",5,Active,,0,0,[],Consumer
29381,"splatter screens","2 → 2001 → 10033 → 10311 → 29381",5,Active,,0,0,[],Consumer
29369,"spoon rests","2 → 2001 → 10033 → 29369",4,Active,1362,12.68,26,[],Consumer
10013,"knives and chopping boards","2 → 2001 → 10013",3,Inactive,,0,0,[],Consumer
29567,"major kitchen appliance parts and accessories","2 → 2001 → 29567",3,Active,735,5,25,[],Consumer
10014,"major kitchen appliances","2 → 2001 → 10014",3,Active,650,5,25,[],Consumer
10045,"beer and wine refrigerators","2 → 2001 → 10014 → 10045",4,Active,,0,0,[],Consumer
10020,cooktops,"2 → 2001 → 10014 → 10020",4,Active,,0,0,[],Consumer
10018,dishwashers,"2 → 2001 → 10014 → 10018",4,Active,,0,0,[],Consumer
29683,freezers,"2 → 2001 → 10014 → 29683",4,Active,,0,0,[],Consumer
10035,"gas ranges and electric ranges","2 → 2001 → 10014 → 10035",4,Active,,0,0,[],Consumer
29386,"ice makers","2 → 2001 → 10014 → 29386",4,Active,,0,0,[],Consumer
10017,"microwave ovens","2 → 2001 → 10014 → 10017",4,Active,,0,0,[],Consumer
10019,ovens,"2 → 2001 → 10014 → 10019",4,Active,,0,0,[],Consumer
10016,"range hoods and vents","2 → 2001 → 10014 → 10016",4,Active,,0,0,[],Consumer
10015,refrigerators,"2 → 2001 → 10014 → 10015",4,Active,,0,0,[],Consumer
29387,"warming drawers","2 → 2001 → 10014 → 29387",4,Active,,0,0,[],Consumer
10025,"small kitchen appliances","2 → 2001 → 10025",3,Active,723,5,25,[],Consumer
10027,blenders,"2 → 2001 → 10025 → 10027",4,Active,,0,0,[],Consumer
29388,"bread machines","2 → 2001 → 10025 → 29388",4,Active,,0,0,[],Consumer
29389,"deep fryers","2 → 2001 → 10025 → 29389",4,Active,,0,0,[],Consumer
29390,dehydrators,"2 → 2001 → 10025 → 29390",4,Active,,0,0,[],Consumer
29391,"electric can openers","2 → 2001 → 10025 → 29391",4,Active,,0,0,[],Consumer
10038,"electric grills and skillets","2 → 2001 → 10025 → 10038",4,Active,,0,0,[],Consumer
29392,"electric roaster ovens","2 → 2001 → 10025 → 29392",4,Active,,0,0,[],Consumer
29393,"fondue and raclette sets","2 → 2001 → 10025 → 29393",4,Active,,0,0,[],Consumer
10044,"food processors","2 → 2001 → 10025 → 10044",4,Active,,0,0,[],Consumer
29394,"hot plates and burners","2 → 2001 → 10025 → 29394",4,Active,,0,0,[],Consumer
29395,"ice cream makers","2 → 2001 → 10025 → 29395",4,Active,,0,0,[],Consumer
10039,juicers,"2 → 2001 → 10025 → 10039",4,Active,,0,0,[],Consumer
10040,mixers,"2 → 2001 → 10025 → 10040",4,Active,,0,0,[],Consumer
29697,"popcorn makers","2 → 2001 → 10025 → 29697",4,Active,,0,0,[],Consumer
29396,"rice cookers and food steamers","2 → 2001 → 10025 → 29396",4,Active,,0,0,[],Consumer
10041,"slow cookers","2 → 2001 → 10025 → 10041",4,Active,,0,0,[],Consumer
29397,"small kitchen appliance accessories","2 → 2001 → 10025 → 29397",4,Active,,0,0,[],Consumer
10042,"specialty small kitchen appliances","2 → 2001 → 10025 → 10042",4,Active,,0,0,[],Consumer
29568,"toaster ovens","2 → 2001 → 10025 → 29568",4,Active,,0,0,[],Consumer
10026,toasters,"2 → 2001 → 10025 → 10026",4,Active,,0,0,[],Consumer
10043,"waffle makers","2 → 2001 → 10025 → 10043",4,Active,,0,0,[],Consumer
11012,"wine and bar tools","2 → 2001 → 11012",3,Active,683,10,26,[],Consumer
29332,"beer taps and dispensers","2 → 2001 → 11012 → 29332",4,Active,,0,0,[],Consumer
29333,"carbonators and soda siphons","2 → 2001 → 11012 → 29333",4,Active,,0,0,[],Consumer
29334,coasters,"2 → 2001 → 11012 → 29334",4,Active,970,12.98,26,[],Consumer
29331,"cocktail shakers and bar tool sets","2 → 2001 → 11012 → 29331",4,Active,1313,12.98,26,[],Consumer
29327,decanters,"2 → 2001 → 11012 → 29327",4,Active,1253,12.98,26,[],Consumer
29330,"ice tools and buckets  ","2 → 2001 → 11012 → 29330",4,Active,973,12.98,26,[],Consumer
29329,"wine aerators and stoppers","2 → 2001 → 11012 → 29329",4,Active,972,12.98,26,[],Consumer
29328,"wine and bottle openers","2 → 2001 → 11012 → 29328",4,Active,971,12.98,26,[],Consumer
29692,"wine charms and markers","2 → 2001 → 11012 → 29692",4,Active,1392,12.98,26,[],Consumer
2019,"lifestyle and leisure","2 → 2019",2,Active,,0,0,[],Consumer
21900,"board games and card games","2 → 2019 → 21900",3,Active,1252,12.63,25,[],Consumer
29124,"darts and dartboards","2 → 2019 → 29124",3,Active,1011,12.63,25,[],Consumer
21902,"home gym equipment","2 → 2019 → 21902",3,Active,1196,12.63,25,[],Consumer
13009,"pet supplies","2 → 2019 → 13009",3,Active,1305,12.75,25,[],Consumer
29577,"cat supplies","2 → 2019 → 13009 → 29577",4,Active,,0,0,[],Consumer
29578,"cat beds","2 → 2019 → 13009 → 29577 → 29578",5,Active,1341,12.75,25,[],Consumer
29579,"cat furniture","2 → 2019 → 13009 → 29577 → 29579",5,Active,1311,12.75,25,[],Consumer
29580,"cat toys","2 → 2019 → 13009 → 29577 → 29580",5,Active,1404,12.75,25,[],Consumer
29581,"litter boxes and covers","2 → 2019 → 13009 → 29577 → 29581",5,Active,1272,12.75,25,[],Consumer
29582,"dog supplies","2 → 2019 → 13009 → 29582",4,Active,,0,0,[],Consumer
13100,"dog beds","2 → 2019 → 13009 → 29582 → 13100",5,Active,990,12.75,25,[],Consumer
29584,"dog gates","2 → 2019 → 13009 → 29582 → 29584",5,Active,987,12.75,25,[],Consumer
29585,"dog houses","2 → 2019 → 13009 → 29582 → 29585",5,Active,1284,12.75,25,[],Consumer
29583,"dog kennels and crates","2 → 2019 → 13009 → 29582 → 29583",5,Active,1189,12.75,25,[],Consumer
13102,"dog toys","2 → 2019 → 13009 → 29582 → 13102",5,Active,1367,12.75,25,[],Consumer
13103,"fish supplies","2 → 2019 → 13009 → 13103",4,Active,988,12.75,25,[],Consumer
13101,"pet bowls and feeding","2 → 2019 → 13009 → 13101",4,Active,1282,12.75,25,[],Consumer
29586,"pet doors","2 → 2019 → 13009 → 29586",4,Active,1324,12.75,25,[],Consumer
29587,"small pet supplies","2 → 2019 → 13009 → 29587",4,Active,1287,12.75,25,[],Consumer
2011,lighting,"2 → 2011",2,Active,,0,0,[],Consumer
20013,"ceiling fans","2 → 2011 → 20013",3,Active,1099,12.48,26,[],Consumer
20002,"ceiling lighting","2 → 2011 → 20002",3,Active,881,14.54,31,[],Consumer
20003,chandeliers,"2 → 2011 → 20002 → 20003",4,Active,888,14.31,31,[],Consumer
29267,"flush-mount ceiling lighting","2 → 2011 → 20002 → 29267",4,Active,920,13.69,31,[],Consumer
20008,"kitchen island lighting","2 → 2011 → 20002 → 20008",4,Active,878,14.54,31,[],Consumer
20007,"pendant lighting","2 → 2011 → 20002 → 20007",4,Active,1095,15.49,31,[],Consumer
29268,"pool table lights","2 → 2011 → 20002 → 29268",4,Active,1193,14.54,31,[],Consumer
20009,"recessed lighting","2 → 2011 → 20002 → 20009",4,Active,880,14.54,31,[],Consumer
29253,"recessed housings","2 → 2011 → 20002 → 20009 → 29253",5,Active,,0,0,[],Consumer
29254,"recessed lighting kits","2 → 2011 → 20002 → 20009 → 29254",5,Active,1197,14.54,31,[],Consumer
29255,"recessed shower lighting","2 → 2011 → 20002 → 20009 → 29255",5,Active,1363,14.54,31,[],Consumer
29256,"recessed trims","2 → 2011 → 20002 → 20009 → 29256",5,Active,1239,14.54,31,[],Consumer
29266,"spot lights","2 → 2011 → 20002 → 29266",4,Active,882,14.54,31,[],Consumer
20011,"track lighting","2 → 2011 → 20002 → 20011",4,Active,884,14.54,31,[],Consumer
29257,"track heads and pendants","2 → 2011 → 20002 → 20011 → 29257",5,Active,885,14.54,31,[],Consumer
29258,"track lighting accessories","2 → 2011 → 20002 → 20011 → 29258",5,Active,879,14.54,31,[],Consumer
29259,"track lighting kits","2 → 2011 → 20002 → 20011 → 29259",5,Active,883,14.54,31,[],Consumer
29260,"tracks and rails","2 → 2011 → 20002 → 20011 → 29260",5,Active,1358,14.54,31,[],Consumer
16013,"kids lighting","2 → 2011 → 16013",3,Active,716,10,29,[],Consumer
29224,"kids ceiling lighting","2 → 2011 → 16013 → 29224",4,Active,1256,14.63,29,[],Consumer
29225,"kids lamps","2 → 2011 → 16013 → 29225",4,Active,877,14.63,29,[],Consumer
29398,lamps,"2 → 2011 → 29398",3,Active,1331,16.1,28,[],Consumer
29228,"desk lamps","2 → 2011 → 29398 → 29228",4,Active,819,16.1,28,[],Consumer
20004,"floor lamps","2 → 2011 → 29398 → 20004",4,Active,839,15.69,28,[],Consumer
29226,"lamp sets","2 → 2011 → 29398 → 29226",4,Active,1160,16.1,28,[],Consumer
29227,"piano lamps","2 → 2011 → 29398 → 29227",4,Active,1215,16.1,28,[],Consumer
20010,"table lamps","2 → 2011 → 29398 → 20010",4,Active,816,16.71,28,[],Consumer
29240,"lighting hardware and accessories","2 → 2011 → 29240",3,Active,659,10,25,[],Consumer
29239,"ceiling fan accessories","2 → 2011 → 29240 → 29239",4,Active,865,14.88,25,[],Consumer
29243,"ceiling medallions","2 → 2011 → 29240 → 29243",4,Active,863,14.88,25,[],Consumer
29242,"lamp bases","2 → 2011 → 29240 → 29242",4,Active,1257,14.88,25,[],Consumer
20005,"lamp shades","2 → 2011 → 29240 → 20005",4,Active,851,15.19,25,[],Consumer
20006,"light bulbs","2 → 2011 → 29240 → 20006",4,Active,,0,0,[],Consumer
29233,"compact fluorescent bulbs","2 → 2011 → 29240 → 20006 → 29233",5,Active,862,14.88,25,[],Consumer
29234,"fluorescent tubes","2 → 2011 → 29240 → 20006 → 29234",5,Active,,0,0,[],Consumer
29235,"halogen bulbs","2 → 2011 → 29240 → 20006 → 29235",5,Active,1376,14.88,25,[],Consumer
29236,"incandescent bulbs","2 → 2011 → 29240 → 20006 → 29236",5,Active,868,14.88,25,[],Consumer
29237,"krypton and xenon bulbs","2 → 2011 → 29240 → 20006 → 29237",5,Active,,0,0,[],Consumer
29238,"led bulbs","2 → 2011 → 29240 → 20006 → 29238",5,Active,861,14.88,25,[],Consumer
29245,"lighting globes and shades","2 → 2011 → 29240 → 29245",4,Active,866,14.88,25,[],Consumer
29241,"lighting hardware","2 → 2011 → 29240 → 29241",4,Active,867,14.88,25,[],Consumer
29244,"timers and lighting controls","2 → 2011 → 29240 → 29244",4,Active,864,14.88,25,[],Consumer
29261,night-lights,"2 → 2011 → 29261",3,Active,1350,14.63,29,[],Consumer
29246,"novelty lighting","2 → 2011 → 29246",3,Active,1255,14.63,29,[],Consumer
23017,"outdoor lighting","2 → 2011 → 23017",3,Active,901,13.78,29,[],Consumer
29229,"landscape lighting","2 → 2011 → 23017 → 29229",4,Active,1322,13.78,29,[],Consumer
29230,"deck lighting","2 → 2011 → 23017 → 29229 → 29230",5,Active,907,13.78,29,[],Consumer
29231,"inground and well lights","2 → 2011 → 23017 → 29229 → 29231",5,Active,905,13.78,29,[],Consumer
29232,"path lights","2 → 2011 → 23017 → 29229 → 29232",5,Active,1176,13.78,29,[],Consumer
29263,"stair and step lights","2 → 2011 → 23017 → 29229 → 29263",5,Active,1258,13.78,29,[],Consumer
29249,"outdoor flood and spot lights","2 → 2011 → 23017 → 29249",4,Active,900,13.78,29,[],Consumer
29687,"outdoor floor lamps","2 → 2011 → 23017 → 29687",4,Active,906,13.78,29,[],Consumer
29248,"outdoor flush-mount ceiling lighting","2 → 2011 → 23017 → 29248",4,Active,902,13.78,29,[],Consumer
29588,"outdoor hanging lights","2 → 2011 → 23017 → 29588",4,Active,904,13.78,29,[],Consumer
29250,"outdoor rope and string lights","2 → 2011 → 23017 → 29250",4,Active,1190,13.78,29,[],Consumer
29688,"outdoor table lamps","2 → 2011 → 23017 → 29688",4,Active,903,13.78,29,[],Consumer
29251,"outdoor wall lights and sconces","2 → 2011 → 23017 → 29251",4,Active,1100,13.86,29,[],Consumer
29252,"post lights","2 → 2011 → 23017 → 29252",4,Active,1144,13.78,29,[],Consumer
29247,"undercabinet lighting","2 → 2011 → 29247",3,Active,876,14.63,26,[],Consumer
20012,"wall lighting","2 → 2011 → 20012",3,Active,631,10,34,[],Consumer
20001,"bathroom vanity lighting","2 → 2011 → 20012 → 20001",4,Active,1098,14.05,34,[],Consumer
29262,"display and picture lights","2 → 2011 → 20012 → 29262",4,Active,1166,14.92,34,[],Consumer
29264,"swing arm wall lamps","2 → 2011 → 20012 → 29264",4,Active,1156,14.92,34,[],Consumer
29265,"wall sconces","2 → 2011 → 20012 → 29265",4,Active,831,15.9,34,[],Consumer
2014,"outdoor products","2 → 2014",2,Active,,0,0,[],Consumer
29590,"aboveground swimming pools","2 → 2014 → 29590",3,Active,755,10,26,[],Consumer
29591,"backyard play","2 → 2014 → 29591",3,Active,664,10,25,[],Consumer
23006,"kids playsets and swing sets","2 → 2014 → 29591 → 23006",4,Active,954,13.37,25,[],Consumer
29592,"outdoor and lawn games","2 → 2014 → 29591 → 29592",4,Active,943,13.37,25,[],Consumer
23005,"outdoor playhouses","2 → 2014 → 29591 → 23005",4,Active,1277,13.37,25,[],Consumer
29593,"sandboxes and sand toys","2 → 2014 → 29591 → 29593",4,Active,1274,13.37,25,[],Consumer
29595,"trampoline accessories","2 → 2014 → 29591 → 29595",4,Active,953,13.37,25,[],Consumer
29594,trampolines,"2 → 2014 → 29591 → 29594",4,Active,939,13.37,25,[],Consumer
29598,chimineas,"2 → 2014 → 29598",3,Active,948,13.37,26,[],Consumer
29596,"deck tiles and planks","2 → 2014 → 29596",3,Active,1244,13.37,26,[],Consumer
29599,"fire pit accessories","2 → 2014 → 29599",3,Active,1124,10.18,26,[],Consumer
23007,"fire pits","2 → 2014 → 23007",3,Active,960,13.12,26,[],Consumer
29600,"firewood racks","2 → 2014 → 29600",3,Active,940,13.37,26,[],Consumer
29601,"gardening and lawn care","2 → 2014 → 29601",3,Active,636,10,25,[],Consumer
29602,"bulbs and seeds","2 → 2014 → 29601 → 29602",4,Active,979,12.81,25,[],Consumer
29309,"compost bins","2 → 2014 → 29601 → 29309",4,Active,1296,12.81,25,[],Consumer
23016,"gardening tools","2 → 2014 → 29601 → 23016",4,Active,,0,0,[],Consumer
29603,"forks rakes and hoes","2 → 2014 → 29601 → 23016 → 29603",5,Active,1366,12.81,25,[],Consumer
29615,"gardening accessories","2 → 2014 → 29601 → 23016 → 29615",5,Active,1234,12.81,25,[],Consumer
29607,"gardening gloves","2 → 2014 → 29601 → 23016 → 29607",5,Active,977,12.81,25,[],Consumer
29604,"gardening hand tools","2 → 2014 → 29601 → 23016 → 29604",5,Active,978,12.81,25,[],Consumer
29605,"pruning tools","2 → 2014 → 29601 → 23016 → 29605",5,Active,1351,12.81,25,[],Consumer
29606,"shovels and spades","2 → 2014 → 29601 → 23016 → 29606",5,Active,1374,12.81,25,[],Consumer
29614,"wheelbarrows and garden carts","2 → 2014 → 29601 → 23016 → 29614",5,Active,1288,12.81,25,[],Consumer
23023,"outdoor pots and planters","2 → 2014 → 29601 → 23023",4,Active,1109,12.95,25,[],Consumer
23038,"outdoor power equipment","2 → 2014 → 29601 → 23038",4,Active,1235,12.81,25,[],Consumer
29609,"planter hardware and accessories","2 → 2014 → 29601 → 29609",4,Active,1205,12.81,25,[],Consumer
29608,"sprayers and spreaders","2 → 2014 → 29601 → 29608",4,Active,980,12.81,25,[],Consumer
23013,"watering and irrigation equipment","2 → 2014 → 29601 → 23013",4,Active,,0,0,[],Consumer
29610,"garden hoses","2 → 2014 → 29601 → 23013 → 29610",5,Active,976,12.81,25,[],Consumer
29612,"rain barrels","2 → 2014 → 29601 → 23013 → 29612",5,Active,981,12.81,25,[],Consumer
29611,sprinklers,"2 → 2014 → 29601 → 23013 → 29611",5,Active,1329,12.81,25,[],Consumer
29613,"watering cans","2 → 2014 → 29601 → 23013 → 29613",5,Active,982,12.81,25,[],Consumer
23012,"home fencing and gates","2 → 2014 → 23012",3,Active,1143,11.43,26,[],Consumer
23015,"hot tub and pool supplies","2 → 2014 → 23015",3,Active,678,10,26,[],Consumer
29630,"hot tub and pool accessories","2 → 2014 → 23015 → 29630",4,Active,1297,13.37,26,[],Consumer
29696,"outdoor showers","2 → 2014 → 23015 → 29696",4,Active,951,13.37,26,[],Consumer
29628,"pool chemicals and cleaning tools","2 → 2014 → 23015 → 29628",4,Active,944,13.37,26,[],Consumer
29627,"pool pumps and filters","2 → 2014 → 23015 → 29627",4,Active,945,13.37,26,[],Consumer
29629,"pool toys and floats","2 → 2014 → 23015 → 29629",4,Active,1211,13.37,26,[],Consumer
29616,"hot tubs","2 → 2014 → 29616",3,Active,506,10,26.5,[],Consumer
23014,"landscaping stones and pavers","2 → 2014 → 23014",3,Active,956,13.37,26,[],Consumer
29101,"outdoor cooking","2 → 2014 → 29101",3,Active,702,10,25,[],Consumer
29102,"grill tools & accessories","2 → 2014 → 29101 → 29102",4,Active,950,13.37,25,[],Consumer
29103,"outdoor cookers & fryers","2 → 2014 → 29101 → 29103",4,Active,,0,0,[],Consumer
23001,"outdoor grills","2 → 2014 → 29101 → 23001",4,Active,1169,13.37,25,[],Consumer
29104,"outdoor pizza ovens","2 → 2014 → 29101 → 29104",4,Active,,0,0,[],Consumer
29105,smokers,"2 → 2014 → 29101 → 29105",4,Active,949,13.37,25,[],Consumer
23018,"outdoor decor","2 → 2014 → 23018",3,Active,1063,12.36,27,[],Consumer
23029,"bird baths","2 → 2014 → 23018 → 23029",4,Active,1067,12.36,27,[],Consumer
23028,"bird feeders","2 → 2014 → 23018 → 23028",4,Active,1243,12.36,27,[],Consumer
23030,birdhouses,"2 → 2014 → 23018 → 23030",4,Active,1072,12.36,27,[],Consumer
29145,cupolas,"2 → 2014 → 23018 → 29145",4,Active,1369,12.36,27,[],Consumer
29142,"decorative thermometers","2 → 2014 → 23018 → 29142",4,Active,1069,12.36,27,[],Consumer
29138,"flags and flagpoles","2 → 2014 → 23018 → 29138",4,Active,1062,12.36,27,[],Consumer
23031,"garden statues and yard art","2 → 2014 → 23018 → 23031",4,Active,1012,12.63,27,[],Consumer
23019,"house numbers","2 → 2014 → 23018 → 23019",4,Active,1070,12.36,27,[],Consumer
29139,"mailbox accessories","2 → 2014 → 23018 → 29139",4,Active,1066,12.36,27,[],Consumer
23020,mailboxes,"2 → 2014 → 23018 → 23020",4,Active,1132,12.36,27,[],Consumer
23003,"outdoor cushions and pillows","2 → 2014 → 23018 → 23003",4,Active,974,12.97,27,[],Consumer
29140,"outdoor furniture covers","2 → 2014 → 23018 → 29140",4,Active,1071,12.36,27,[],Consumer
23021,"outdoor holiday decorations","2 → 2014 → 23018 → 23021",4,Active,1191,12.36,27,[],Consumer
29631,"outdoor torches","2 → 2014 → 23018 → 29631",4,Active,1068,12.36,27,[],Consumer
29632,"outdoor wall art","2 → 2014 → 23018 → 29632",4,Active,1180,12.36,27,[],Consumer
29141,"rain chains","2 → 2014 → 23018 → 29141",4,Active,1064,12.36,27,[],Consumer
29144,sundials,"2 → 2014 → 23018 → 29144",4,Active,,0,0,[],Consumer
29143,"weather vanes","2 → 2014 → 23018 → 29143",4,Active,1061,12.36,27,[],Consumer
29146,"wind chimes","2 → 2014 → 23018 → 29146",4,Active,1065,12.36,27,[],Consumer
29617,"outdoor fireplaces","2 → 2014 → 29617",3,Active,1278,13.37,26,[],Consumer
29618,"outdoor fountain and pond accessories","2 → 2014 → 29618",3,Active,1346,13.37,26,[],Consumer
23022,"outdoor fountains and ponds","2 → 2014 → 23022",3,Active,1162,13.37,25,[],Consumer
29619,"outdoor kitchen appliances","2 → 2014 → 29619",3,Active,509,10,26.5,[],Consumer
29620,"outdoor ice machines","2 → 2014 → 29619 → 29620",4,Active,,0,0,[],Consumer
29621,"outdoor refrigerators","2 → 2014 → 29619 → 29621",4,Active,,0,0,[],Consumer
29623,"outdoor structures","2 → 2014 → 29623",3,Active,668,10,25,[],Consumer
29624,awnings,"2 → 2014 → 29623 → 29624",4,Active,1164,13.37,25,[],Consumer
29700,"canopies & tents","2 → 2014 → 29623 → 29700",4,Active,946,13.37,25,[],Consumer
29701,"garden arbors","2 → 2014 → 29623 → 29701",4,Active,947,13.37,25,[],Consumer
29702,"garden trellises","2 → 2014 → 29623 → 29702",4,Active,942,13.37,25,[],Consumer
23008,gazebos,"2 → 2014 → 29623 → 23008",4,Active,1179,13.37,25,[],Consumer
23011,greenhouses,"2 → 2014 → 29623 → 23011",4,Active,1232,13.37,25,[],Consumer
29625,pergolas,"2 → 2014 → 29623 → 29625",4,Active,955,13.37,25,[],Consumer
23010,"prefab studios","2 → 2014 → 29623 → 23010",4,Active,,0,0,[],Consumer
29699,"shade sails","2 → 2014 → 29623 → 29699",4,Active,,0,0,[],Consumer
29626,"outdoor umbrella accessories","2 → 2014 → 29626",3,Active,952,13.37,26,[],Consumer
23004,"outdoor umbrellas","2 → 2014 → 23004",3,Active,1115,12.31,25,[],Consumer
23002,"patio furniture and outdoor furniture","2 → 2014 → 23002",3,Active,924,13.62,26,[],Consumer
29472,"hammock stands and accessories","2 → 2014 → 23002 → 29472",4,Active,1224,13.62,26,[],Consumer
23032,"hammocks and swing chairs","2 → 2014 → 23002 → 23032",4,Active,1121,13.62,26,[],Consumer
29685,"outdoor bar furniture","2 → 2014 → 23002 → 29685",4,Active,1301,13.62,26,[],Consumer
29488,"outdoor bar stools and counter stools","2 → 2014 → 23002 → 29685 → 29488",5,Active,1108,13.62,26,[],Consumer
29486,"outdoor pub and bistro sets","2 → 2014 → 23002 → 29685 → 29486",5,Active,1120,13.62,26,[],Consumer
29487,"outdoor pub and bistro tables","2 → 2014 → 23002 → 29685 → 29487",5,Active,931,13.62,26,[],Consumer
29489,"outdoor serving carts","2 → 2014 → 23002 → 29685 → 29489",5,Active,925,13.62,26,[],Consumer
23036,"outdoor benches","2 → 2014 → 23002 → 23036",4,Active,926,13.62,26,[],Consumer
29483,"outdoor dining furniture","2 → 2014 → 23002 → 29483",4,Active,,0,0,[],Consumer
29484,"outdoor dining chairs","2 → 2014 → 23002 → 29483 → 29484",5,Active,890,14.28,26,[],Consumer
29485,"outdoor dining sets","2 → 2014 → 23002 → 29483 → 29485",5,Active,1096,13.62,26,[],Consumer
23033,"outdoor dining tables","2 → 2014 → 23002 → 29483 → 23033",5,Active,830,15.91,26,[],Consumer
29473,"outdoor lounge furniture","2 → 2014 → 23002 → 29473",4,Active,,0,0,[],Consumer
29114,"accent and garden stools","2 → 2014 → 23002 → 29473 → 29114",5,Active,1138,16.09,28,[],Consumer
29474,"adirondack chairs","2 → 2014 → 23002 → 29473 → 29474",5,Active,927,13.62,26,[],Consumer
